theme_name,set_name,prod_long_desc,list_price,piece_count,ages,review_difficulty
Star Wars™,Imperial Death Trooper™,"Defend the Empire’s elite with this buildable and highly posable Death Trooper figure. Featuring a blaster rifle with spring-loaded shooter, blaster pistol with holster and imposing decorated armor elements including a pauldron with attachable ammo pouches, this durable Death Trooper is ready for action.
Buildable and highly posable Death Trooper figure features a blaster rifle with spring-loaded shooter, blaster pistol with holster and imposing decorated armor elements.
Load the blaster rifle and fire the spring-loaded shooter.
Unholster the blaster pistol and get ready for battle.
Move the limbs into any battle pose.
Sturdy and durable design for intense action play.
Recreate amazing battles with this menacing character from the blockbuster movie, Star Wars: Rogue One.
This figure offers an age-appropriate building experience for ages 8-14.
Figure stands over 10” (26cm) tall.",23.392,106.0,8-14,Easy
Star Wars™,Rey's Speeder™,"Hover into action on Rey's Speeder™! This cool landspeeder has everything Rey needs for scouting the surface of a desert planet, including dual stud shooters, opening storage hatch and side-mounted bag, blaster, buzzsaw and electrobinoculars. There’s also a detachable sled with space for a minifigure when Rey must make a quick escape down the desert dunes! Recreate your own fantastic scenes from Star Wars™: The Force Awakens. Includes 2 minifigures: Rey and Unkar’s Thug with a crowbar.
Includes 2 minifigures: Rey and Unkar’s Thug with a crowbar
Rotate the engine to open the storage hatch
Grab the side-mounted accessories
Unhitch the sled and get ready for an adrenaline-filled sandsurf!
Recreate fantastic scenes from Star Wars: The Force Awakens
The perfect addition to any LEGO® Star Wars collection
Measures over 3” (9cm) high, 5” (14cm) long and 1” (5cm) wide",19.492,193.0,7-12,Easy
Star Wars™,Jango Fett™,"Battle the Jedi with Jango Fett™ as you’ve never seen him before! This amazing buildable LEGO® version of the galaxy’s greatest bounty hunter is built for intense play and has lots of great details, including fully posable limbs, a jetpack with flick missile shooting function, 2 buildable blaster pistols, holsters and detailed, metal-look armour. It’s time to arm up and go hunt some Jedi!
Features fully posable limbs, jetpack with flick missile shooting function, 2 buildable blaster pistols, holsters and detailed, metal-look armour
Grab your pistols and get ready for battle!
Take on the Jedi in intense battle action!
Sturdy and durable design for intense action play
Replay great battle scenes from Star Wars™: Episode II Attack of the Clones with 75109 Obi-Wan Kenobi (sold separately)
Stands over 9” (24cm) tall",19.492,85.0,7-12,Easy
Star Wars™,Scarif Stormtrooper™,"Defend the Empire’s territory with this buildable and highly posable LEGO® Star Wars Scarif Stormtrooper figure. Featuring a double-barrel blaster rifle with spring-loaded shooter and stud shooter, plus decorated helmet and armor, this sturdy and durable figure is great for recreating unforgettable action scenes from the movie, Star Wars: Rogue One.
Buildable and highly posable Scarif Stormtrooper figure features a double-barrel blaster rifle with spring-loaded shooter and stud shooter, plus decorated helmet and armor.
Keep the rebels at bay with the powerful spring-loaded shooter and stud shooter.
Move the limbs into any battle pose.
Extra ammo included.
Features a sturdy and durable design for intense action play.
Play out exciting hand-to-hand battles with this specialized Stormtrooper from the blockbuster movie, Star Wars: Rogue One.
This figure offers an age-appropriate build and play experience for ages 7-14.
Battle 75524 Chirrut Îmwe and 75525 Baze Malbus for amazing Imperial vs. Rebel action!
Figure stands over 9” (24cm) tall.",23.392,89.0,7-14,Easy
Star Wars™,Finn,"Get ready for intense dueling action with this buildable and highly posable Finn figure, featuring a Lightsaber with wheel-activated arm-swinging battle function and a spring-loaded shooter with extra ammunition.
Buildable and highly posable Finn figure features a spring-loaded shooter with extra ammunition and a Lightsaber with wheel-activated arm-swinging battle function.
Fire the spring-loaded shooter and reload with the extra ammunition.
Move the limbs into any battle pose.
Sturdy and durable design for intense action play.
Play out exciting combat scenes with this iconic character from the blockbuster Star Wars: The Force Awakens movie.
Figure stands over 9” (24cm) tall.",23.392,98.0,8-14,Easy
Star Wars™,First Order Stormtrooper™,"Set out on galactic battles with this buildable and highly posable First Order Stormtrooper figure. Featuring sleek armor, spring-loaded shooter, blaster pistol and holster attachments, you'll be walking tall with this durable and sturdy figure.
Buildable and highly posable First Order Stormtrooper figure features sleek armor, spring-loaded shooter, blaster pistol and holster attachments.
Fire the spring-loaded shooter and reload with the extra ammunition.
Move the limbs into any battle pose.
Sturdy and durable design for intense action play.
Play out exciting combat scenes with this iconic character from the blockbuster Star Wars™: The Force Awakens movie.
Figure stands over 9” (23cm) tall.",19.492,81.0,7-14,Easy
Star Wars™,Rebel Trooper Battle Pack,"Expand your army with the Rebel Trooper Battle Pack. Featuring a speederbike with stud blaster storage clips and space for a minifigure, plus a trench section featuring a multidirectional laser cannon with stud shooter and extra ammo, this great set makes the perfect addition to any LEGO® Star Wars collection. Includes four minifigures each with a stud blaster.
Includes four Rebel Trooper minifigures
Features a speederbike with stud blaster storage clips and space for a minifigure, plus a trench section with a multidirectional cannon with stud shooter and extra ammo.
Jump on the speederbike, grab your stud blasters and get ready for action!
Man the stud-firing laser cannon and prepare for battle.
Weapons include the Rebel Troopers' four stud blasters and extra ammo.
This set offers an age-appropriate build and play experience for ages 6-12.
Play out action-packed scenes from the blockbuster movie Star Wars: Rogue One.
Combine with the 75165 Imperial Trooper Battle Pack for epic Star Wars: Rogue One encounters.
Speederbike measures over 1” (3cm) high, 4” (11cm) long and 1” (4cm) wide.
Trench section measures over 1” (5cm) high, 3” (9cm) wide and 2” (7cm) deep.",13.252,120.0,6-12,Easy
Star Wars™,First Order Battle Pack,"Play out epic Star Wars battle scenes with the First Order Battle Pack. This set features a rotating First Order turbolaser turret with stud shooter and opening hatches that reveal weapon storage and control center to direct the fire. The set also includes 4 minifigures: 2 First Order Stormtroopers, First Order Technician and a First Order Crew, each with a stud blaster.
Includes 4 minifigures: 2 First Order Stormtroopers, First Order Technician and a First Order Crew.
Features a rotating turbolaser turret with stud shooter, and opening hatches that reveal weapons storage and a control center.
Flip open the hatches to access the control center and ammo storage.
Load the stud shooter and fire to repel Resistance attacks.
Includes 4 stud blasters and extra stud shooter ammo.
Accessory elements include a First Order Technician helmet and 2 First Order Stormtrooper helmets.
Makes a great addition to any LEGO® Star Wars collection.
Measures over 2” (6cm) high, 2” (6cm) wide and 1” (4cm) deep.",12.472,88.0,6-12,Easy
Star Wars™,Resistance Trooper Battle Pack,"Journey to a far-off galaxy with the Resistance Trooper Battle Pack. This set features a speeder with space for 2 minifigures and a rotating stud shooter, plus 3 Resistance Troopers and a Resistance Officer, each with a stud blaster.
Includes 4 minifigures: 3 Resistance Troopers and a Resistance Officer.
Features a speeder with space for 2 minifigures and a rotating stud shooter.
Fire the stud shooter to repel the enemy.
Includes 4 stud blasters and extra stud shooter ammo.
Also includes 3 Resistance Trooper helmets.
Makes a great addition to any LEGO® Star Wars collection.
Measures over 2” (6cm) high, 3” (10cm) long and 2” (6cm) wide.",12.472,112.0,6-12,Easy
Star Wars™,Y-Wing™ Microfighter,"Start a mini-scale LEGO® Star Wars adventure with this fun Y-Wing Microfighter, featuring dual flick missiles, front and rear-facing blasters, big engines, white, gray and yellow color scheme, and space to seat the included Y-Wing Pilot with his blaster pistol.
Includes a Y-Wing Pilot minifigure.
Features dual flick missiles, front and rear-facing blasters, big engines, white, gray and yellow color scheme, and an open cockpit with space for a minifigure to sit.
Also includes the Y-Wing Pilot’s blaster pistol.
This set offers an age-appropriate build and play experience for ages 6-12.
Recreate unforgettable scenes from the blockbuster movie Star Wars: Rogue One.
Measures over 1” (3cm) high, 3” (10cm) long and 3” (8cm) wide.",10.132,90.0,6-12,Easy
Star Wars™,Resistance X-Wing Fighter™,"Embark on mini Star Wars adventures with this fun Resistance X-Wing Fighter microfighter collectible, featuring foldable wings and space to seat the included Resistance X-Wing Pilot minifigure with blaster pistol.
Includes a Resistance X-Wing Pilot minifigure.
Features folding wings and an open cockpit with space for a minifigure to sit.
Includes a blaster pistol.
Also includes an X-Wing Pilot helmet.
Match up with the 75126 First Order Snowspeeder microfighter for ice-planet-themed combat.
Makes a great addition to any microfighter collectible set.
Measures over 1” (5cm) high, 3” (8cm) long and 3” (9cm) wide.",10.132,87.0,6-12,Easy
Star Wars™,Krennic's Imperial Shuttle™ Microfighter,"Recreate mini Star Wars: Rogue One adventures with Krennic's Imperial Shuttle Microfighter, featuring folding wings, two stud shooters and space to seat the included Imperial Shuttle Pilot with his blaster pistol.
Includes an Imperial Shuttle Pilot minifigure.
Features folding wings, two stud shooters and an open cockpit with space for a minifigure to sit.
Fold the wings up, arm the stud shooter and get ready for galactic adventures.
Also includes the Imperial Shuttle Pilot's blaster pistol.
This set offers an age-appropriate build and play experience for ages 6-12.
Recreate your own action-packed scenes from the blockbuster movie Star Wars: Rogue One.
Measures over 3” (8cm) high, 3” (8cm) long and 4” (11cm) wide with wings folded down.",10.132,78.0,6-12,Easy
